Student ID,student_name,gender,grade,school_name,reading_score,math_score,School ID,type,size,budget,Per Student Budget,Spending Ranges (Per Student)
7437,Tamara Hill,F,10th,Shelton High School,88,80,2,Charter,1761,1056600,600.00,$585-629
7438,Jamie Scott,F,9th,Shelton High School,83,69,2,Charter,1761,1056600,600.00,$585-629
7439,Jeremy Wilson,M,10th,Shelton High School,69,71,2,Charter,1761,1056600,600.00,$585-629
7440,Scott Taylor,M,11th,Shelton High School,86,96,2,Charter,1761,1056600,600.00,$585-629
7441,Julia Mcneil,F,12th,Shelton High School,71,84,2,Charter,1761,1056600,600.00,$585-629
7442,Wendy Berry,F,12th,Shelton High School,91,69,2,Charter,1761,1056600,600.00,$585-629
7443,Jacob Butler,M,9th,Shelton High School,79,97,2,Charter,1761,1056600,600.00,$585-629
7444,Michael Bates,M,12th,Shelton High School,70,98,2,Charter,1761,1056600,600.00,$585-629
7445,Mr. Steven Davis,M,12th,Shelton High School,94,85,2,Charter,1761,1056600,600.00,$585-629
7446,Eric Wade,M,9th,Shelton High School,83,72,2,Charter,1761,1056600,600.00,$585-629
7447,George Williams,M,10th,Shelton High School,87,70,2,Charter,1761,1056600,600.00,$585-629
7448,Katelyn Herring,F,12th,Shelton High School,86,81,2,Charter,1761,1056600,600.00,$585-629
7449,Kyle Wood,M,10th,Shelton High School,91,99,2,Charter,1761,1056600,600.00,$585-629
7450,Ronald Davis,M,9th,Shelton High School,76,78,2,Charter,1761,1056600,600.00,$585-629
7451,Haley Morris,F,11th,Shelton High School,82,78,2,Charter,1761,1056600,600.00,$585-629
7452,James Morgan,M,9th,Shelton High School,83,94,2,Charter,1761,1056600,600.00,$585-629
7453,Rachel Marks,F,9th,Shelton High School,82,92,2,Charter,1761,1056600,600.00,$585-629
7454,James Richardson,M,10th,Shelton High School,92,72,2,Charter,1761,1056600,600.00,$585-629
7455,Brandi Hartman,F,9th,Shelton High School,85,90,2,Charter,1761,1056600,600.00,$585-629
7456,Mary Wagner,F,11th,Shelton High School,90,89,2,Charter,1761,1056600,600.00,$585-629
7457,Jason Underwood,M,10th,Shelton High School,96,87,2,Charter,1761,1056600,600.00,$585-629
7458,Robert Yoder,M,11th,Shelton High School,98,96,2,Charter,1761,1056600,600.00,$585-629
7459,Alicia Harrison,F,9th,Shelton High School,87,80,2,Charter,1761,1056600,600.00,$585-629
7460,Nicole Barber,F,9th,Shelton High School,81,69,2,Charter,1761,1056600,600.00,$585-629
7461,Ashley Gutierrez,F,11th,Shelton High School,94,85,2,Charter,1761,1056600,600.00,$585-629
7462,Donna Bright,F,12th,Shelton High School,87,90,2,Charter,1761,1056600,600.00,$585-629
7463,Scott Stanley,M,9th,Shelton High School,86,94,2,Charter,1761,1056600,600.00,$585-629
7464,Jessica Vargas,F,9th,Shelton High School,93,87,2,Charter,1761,1056600,600.00,$585-629
7465,Michael Flynn,M,9th,Shelton High School,94,89,2,Charter,1761,1056600,600.00,$585-629
7466,Christina Leonard,F,10th,Shelton High School,77,76,2,Charter,1761,1056600,600.00,$585-629
7467,Richard Gonzales,M,9th,Shelton High School,80,72,2,Charter,1761,1056600,600.00,$585-629
7468,Emily English,F,9th,Shelton High School,88,85,2,Charter,1761,1056600,600.00,$585-629
7469,Ruth Martinez MD,F,10th,Shelton High School,69,87,2,Charter,1761,1056600,600.00,$585-629
7470,George White DDS,M,11th,Shelton High School,86,81,2,Charter,1761,1056600,600.00,$585-629
7471,Jasmine Reid,F,9th,Shelton High School,81,97,2,Charter,1761,1056600,600.00,$585-629
7472,Dr. Michael Johnson,M,11th,Shelton High School,92,79,2,Charter,1761,1056600,600.00,$585-629
7473,David Perez,M,9th,Shelton High School,89,87,2,Charter,1761,1056600,600.00,$585-629
7474,Jerry Preston,M,12th,Shelton High School,76,75,2,Charter,1761,1056600,600.00,$585-629
7475,Elizabeth Campos,F,10th,Shelton High School,89,99,2,Charter,1761,1056600,600.00,$585-629
7476,Shelly Marshall,F,11th,Shelton High School,71,94,2,Charter,1761,1056600,600.00,$585-629
7477,Christopher Hernandez,M,11th,Shelton High School,86,97,2,Charter,1761,1056600,600.00,$585-629
7478,Kenneth Thompson,M,11th,Shelton High School,89,72,2,Charter,1761,1056600,600.00,$585-629
7479,Dawn Mckenzie,F,9th,Shelton High School,97,75,2,Charter,1761,1056600,600.00,$585-629
7480,Jeffrey Richardson,M,12th,Shelton High School,88,82,2,Charter,1761,1056600,600.00,$585-629
7481,Danielle Kerr,F,12th,Shelton High School,91,84,2,Charter,1761,1056600,600.00,$585-629
7482,Timothy Wong,M,9th,Shelton High School,98,88,2,Charter,1761,1056600,600.00,$585-629
7483,Denise Murphy,F,12th,Shelton High School,76,95,2,Charter,1761,1056600,600.00,$585-629
7484,Steve Torres,M,12th,Shelton High School,90,91,2,Charter,1761,1056600,600.00,$585-629
7485,Brent Ramirez,M,11th,Shelton High School,91,69,2,Charter,1761,1056600,600.00,$585-629
7486,April Ryan,F,11th,Shelton High School,81,77,2,Charter,1761,1056600,600.00,$585-629
7487,Jack Rodgers,M,9th,Shelton High School,69,92,2,Charter,1761,1056600,600.00,$585-629
7488,Joseph Figueroa,M,12th,Shelton High School,87,68,2,Charter,1761,1056600,600.00,$585-629
7489,Kevin Crawford,M,11th,Shelton High School,75,98,2,Charter,1761,1056600,600.00,$585-629
7490,Douglas Rangel,M,10th,Shelton High School,73,70,2,Charter,1761,1056600,600.00,$585-629
7491,Teresa Bailey,F,11th,Shelton High School,74,97,2,Charter,1761,1056600,600.00,$585-629
7492,Philip Nunez,M,11th,Shelton High School,70,72,2,Charter,1761,1056600,600.00,$585-629
7493,Frank Campbell,M,12th,Shelton High School,79,72,2,Charter,1761,1056600,600.00,$585-629
7494,William Bean,M,9th,Shelton High School,96,79,2,Charter,1761,1056600,600.00,$585-629
7495,Stephanie Harris,F,12th,Shelton High School,78,98,2,Charter,1761,1056600,600.00,$585-629
7496,Luis Byrd,M,11th,Shelton High School,78,83,2,Charter,1761,1056600,600.00,$585-629
7497,Marcus Graham,M,10th,Shelton High School,81,82,2,Charter,1761,1056600,600.00,$585-629
7498,Hannah Brown,F,11th,Shelton High School,85,96,2,Charter,1761,1056600,600.00,$585-629
7499,Elizabeth Campbell,F,11th,Shelton High School,77,82,2,Charter,1761,1056600,600.00,$585-629
7500,Sherri Jones,F,11th,Shelton High School,90,77,2,Charter,1761,1056600,600.00,$585-629
7501,Sara Richardson,F,10th,Shelton High School,76,85,2,Charter,1761,1056600,600.00,$585-629
7502,Theresa Pollard,F,11th,Shelton High School,71,92,2,Charter,1761,1056600,600.00,$585-629
7503,Bobby Savage,M,9th,Shelton High School,72,83,2,Charter,1761,1056600,600.00,$585-629
7504,Sarah Flores,F,11th,Shelton High School,74,90,2,Charter,1761,1056600,600.00,$585-629
7505,Gregory Hampton,M,9th,Shelton High School,79,87,2,Charter,1761,1056600,600.00,$585-629
7506,Lonnie Hawkins,M,11th,Shelton High School,94,73,2,Charter,1761,1056600,600.00,$585-629
7507,James Reed,M,12th,Shelton High School,74,70,2,Charter,1761,1056600,600.00,$585-629
7508,Robert Randolph,M,11th,Shelton High School,98,93,2,Charter,1761,1056600,600.00,$585-629
7509,Jacob Andersen,M,12th,Shelton High School,96,73,2,Charter,1761,1056600,600.00,$585-629
7510,Nathan Ellis,M,10th,Shelton High School,89,83,2,Charter,1761,1056600,600.00,$585-629
7511,Patricia Olsen,F,11th,Shelton High School,74,89,2,Charter,1761,1056600,600.00,$585-629
7512,Michael Gamble,M,9th,Shelton High School,81,83,2,Charter,1761,1056600,600.00,$585-629
7513,Joshua Garrison PhD,M,12th,Shelton High School,96,88,2,Charter,1761,1056600,600.00,$585-629
7514,Scott Ramirez,M,10th,Shelton High School,71,88,2,Charter,1761,1056600,600.00,$585-629
7515,Krista Carrillo,F,10th,Shelton High School,69,78,2,Charter,1761,1056600,600.00,$585-629
7516,Kimberly Gonzales,F,10th,Shelton High School,77,79,2,Charter,1761,1056600,600.00,$585-629
7517,Felicia Schneider,F,11th,Shelton High School,87,79,2,Charter,1761,1056600,600.00,$585-629
7518,Douglas Lucero,M,9th,Shelton High School,88,82,2,Charter,1761,1056600,600.00,$585-629
7519,Melissa Williams,F,10th,Shelton High School,91,79,2,Charter,1761,1056600,600.00,$585-629
7520,Billy Hayes,M,12th,Shelton High School,82,78,2,Charter,1761,1056600,600.00,$585-629
7521,Patricia Hughes,F,12th,Shelton High School,84,99,2,Charter,1761,1056600,600.00,$585-629
7522,Madison Bailey,F,12th,Shelton High School,75,80,2,Charter,1761,1056600,600.00,$585-629
7523,Eric Zimmerman,M,11th,Shelton High School,97,68,2,Charter,1761,1056600,600.00,$585-629
7524,Mitchell Brown,M,9th,Shelton High School,82,84,2,Charter,1761,1056600,600.00,$585-629
7525,Mr. Nicholas Rodriguez DVM,M,9th,Shelton High School,92,85,2,Charter,1761,1056600,600.00,$585-629
7526,Nancy Olson,F,9th,Shelton High School,87,83,2,Charter,1761,1056600,600.00,$585-629
7527,Jacob Hamilton,M,9th,Shelton High School,86,74,2,Charter,1761,1056600,600.00,$585-629
7528,Meagan Graves,F,12th,Shelton High School,74,90,2,Charter,1761,1056600,600.00,$585-629
7529,William Frazier,M,11th,Shelton High School,89,98,2,Charter,1761,1056600,600.00,$585-629
7530,Scott Shaw,M,12th,Shelton High School,89,89,2,Charter,1761,1056600,600.00,$585-629
7531,Robin Williams,F,10th,Shelton High School,88,87,2,Charter,1761,1056600,600.00,$585-629
7532,Aaron Fields,M,11th,Shelton High School,99,88,2,Charter,1761,1056600,600.00,$585-629
7533,Stacey Greene,F,11th,Shelton High School,84,84,2,Charter,1761,1056600,600.00,$585-629
7534,Lisa Dunlap,F,11th,Shelton High School,82,72,2,Charter,1761,1056600,600.00,$585-629
7535,Tommy Jackson,M,9th,Shelton High School,72,87,2,Charter,1761,1056600,600.00,$585-629
7536,Kaylee Casey,F,9th,Shelton High School,72,79,2,Charter,1761,1056600,600.00,$585-629
7537,Lydia Jones,F,11th,Shelton High School,97,82,2,Charter,1761,1056600,600.00,$585-629
7538,Danielle Hart,F,12th,Shelton High School,79,93,2,Charter,1761,1056600,600.00,$585-629
7539,Lisa Hoover,F,11th,Shelton High School,73,95,2,Charter,1761,1056600,600.00,$585-629
7540,David Brown,M,9th,Shelton High School,99,80,2,Charter,1761,1056600,600.00,$585-629
7541,Erin Sanchez,F,11th,Shelton High School,92,97,2,Charter,1761,1056600,600.00,$585-629
7542,Lisa Wiley,F,10th,Shelton High School,96,91,2,Charter,1761,1056600,600.00,$585-629
7543,Rebecca Oneal,F,9th,Shelton High School,72,99,2,Charter,1761,1056600,600.00,$585-629
7544,Debra Clark,F,10th,Shelton High School,96,95,2,Charter,1761,1056600,600.00,$585-629
7545,Dawn Cummings,F,10th,Shelton High School,69,81,2,Charter,1761,1056600,600.00,$585-629
7546,Brittney May,F,12th,Shelton High School,80,68,2,Charter,1761,1056600,600.00,$585-629
7547,Jamie Ross,F,10th,Shelton High School,90,92,2,Charter,1761,1056600,600.00,$585-629
7548,Laura Johnson,F,12th,Shelton High School,75,76,2,Charter,1761,1056600,600.00,$585-629
7549,Cindy Boone,F,10th,Shelton High School,84,95,2,Charter,1761,1056600,600.00,$585-629
7550,Leslie Huffman,F,9th,Shelton High School,77,98,2,Charter,1761,1056600,600.00,$585-629
7551,Christopher Berry,M,9th,Shelton High School,85,83,2,Charter,1761,1056600,600.00,$585-629
7552,Alexander Hunter,M,12th,Shelton High School,94,76,2,Charter,1761,1056600,600.00,$585-629
7553,Kenneth Hayes,M,12th,Shelton High School,81,84,2,Charter,1761,1056600,600.00,$585-629
7554,Kristy Garcia,F,10th,Shelton High School,84,94,2,Charter,1761,1056600,600.00,$585-629
7555,Joanne Baldwin,F,9th,Shelton High School,98,73,2,Charter,1761,1056600,600.00,$585-629
7556,Meghan Mcconnell,F,9th,Shelton High School,75,74,2,Charter,1761,1056600,600.00,$585-629
7557,Thomas Johnson,M,9th,Shelton High School,92,69,2,Charter,1761,1056600,600.00,$585-629
7558,Matthew Fletcher,M,9th,Shelton High School,78,99,2,Charter,1761,1056600,600.00,$585-629
7559,Seth Wilson,M,9th,Shelton High School,70,95,2,Charter,1761,1056600,600.00,$585-629
7560,Cory Greene,M,10th,Shelton High School,98,86,2,Charter,1761,1056600,600.00,$585-629
7561,Miguel Lynch,M,11th,Shelton High School,87,71,2,Charter,1761,1056600,600.00,$585-629
7562,William Cooper,M,9th,Shelton High School,83,93,2,Charter,1761,1056600,600.00,$585-629
7563,David Ayala,M,10th,Shelton High School,72,98,2,Charter,1761,1056600,600.00,$585-629
7564,Glen Beck,M,12th,Shelton High School,73,98,2,Charter,1761,1056600,600.00,$585-629
7565,Daniel Stanley,M,10th,Shelton High School,80,87,2,Charter,1761,1056600,600.00,$585-629
7566,Amy Morales,F,11th,Shelton High School,90,93,2,Charter,1761,1056600,600.00,$585-629
7567,Michael Richardson,M,11th,Shelton High School,96,99,2,Charter,1761,1056600,600.00,$585-629
7568,Chelsea Peterson,F,12th,Shelton High School,79,82,2,Charter,1761,1056600,600.00,$585-629
7569,Francisco Smith,M,9th,Shelton High School,88,70,2,Charter,1761,1056600,600.00,$585-629
7570,Brian Bush,M,12th,Shelton High School,74,92,2,Charter,1761,1056600,600.00,$585-629
7571,Michelle Ramos,F,12th,Shelton High School,82,78,2,Charter,1761,1056600,600.00,$585-629
7572,Calvin Tucker,M,10th,Shelton High School,93,99,2,Charter,1761,1056600,600.00,$585-629
7573,Jason Anderson,M,11th,Shelton High School,92,80,2,Charter,1761,1056600,600.00,$585-629
7574,Joshua Barron,M,12th,Shelton High School,73,81,2,Charter,1761,1056600,600.00,$585-629
7575,Jessica Weber,F,9th,Shelton High School,86,76,2,Charter,1761,1056600,600.00,$585-629
7576,Lisa Garcia,F,11th,Shelton High School,72,89,2,Charter,1761,1056600,600.00,$585-629
7577,Zachary Vasquez,M,9th,Shelton High School,71,75,2,Charter,1761,1056600,600.00,$585-629
7578,James Perez,M,9th,Shelton High School,93,96,2,Charter,1761,1056600,600.00,$585-629
7579,Anne Booker,F,10th,Shelton High School,98,68,2,Charter,1761,1056600,600.00,$585-629
7580,Kayla Dennis,F,9th,Shelton High School,79,92,2,Charter,1761,1056600,600.00,$585-629
7581,Stephanie Rios,F,10th,Shelton High School,87,86,2,Charter,1761,1056600,600.00,$585-629
7582,Barbara Duffy,F,11th,Shelton High School,92,69,2,Charter,1761,1056600,600.00,$585-629
7583,Ms. Sarah Ray DVM,F,10th,Shelton High School,69,93,2,Charter,1761,1056600,600.00,$585-629
7584,Patrick Johnson,M,11th,Shelton High School,98,94,2,Charter,1761,1056600,600.00,$585-629
7585,Melanie Wallace,F,11th,Shelton High School,99,72,2,Charter,1761,1056600,600.00,$585-629
7586,Brandon Merritt,M,12th,Shelton High School,91,88,2,Charter,1761,1056600,600.00,$585-629
7587,Sherry Boyd,F,10th,Shelton High School,91,81,2,Charter,1761,1056600,600.00,$585-629
7588,Derrick Cox,M,9th,Shelton High School,83,68,2,Charter,1761,1056600,600.00,$585-629
7589,Emily Thompson,F,10th,Shelton High School,98,71,2,Charter,1761,1056600,600.00,$585-629
7590,Pamela Kirk,F,11th,Shelton High School,92,88,2,Charter,1761,1056600,600.00,$585-629
7591,Mitchell Wilson,M,9th,Shelton High School,80,79,2,Charter,1761,1056600,600.00,$585-629
7592,Sean Long,M,12th,Shelton High School,72,87,2,Charter,1761,1056600,600.00,$585-629
7593,Mark Frank,M,9th,Shelton High School,78,72,2,Charter,1761,1056600,600.00,$585-629
7594,Kathy Stone,F,9th,Shelton High School,91,99,2,Charter,1761,1056600,600.00,$585-629
7595,Eric Evans,M,9th,Shelton High School,91,89,2,Charter,1761,1056600,600.00,$585-629
7596,Chris Mcguire,M,11th,Shelton High School,76,79,2,Charter,1761,1056600,600.00,$585-629
7597,Angela Hernandez,F,10th,Shelton High School,75,70,2,Charter,1761,1056600,600.00,$585-629
7598,Angela Hall,F,12th,Shelton High School,84,91,2,Charter,1761,1056600,600.00,$585-629
7599,Jackie Sanders,F,11th,Shelton High School,84,76,2,Charter,1761,1056600,600.00,$585-629
7600,Jacqueline Marshall,F,9th,Shelton High School,79,73,2,Charter,1761,1056600,600.00,$585-629
7601,Gregory Mcknight,M,12th,Shelton High School,73,85,2,Charter,1761,1056600,600.00,$585-629
7602,William Brown,M,12th,Shelton High School,73,98,2,Charter,1761,1056600,600.00,$585-629
7603,Nicholas Pineda,M,12th,Shelton High School,72,68,2,Charter,1761,1056600,600.00,$585-629
7604,Jeremy Thomas,M,12th,Shelton High School,83,76,2,Charter,1761,1056600,600.00,$585-629
7605,Heather Lee,F,11th,Shelton High School,81,83,2,Charter,1761,1056600,600.00,$585-629
7606,Rebecca Brown,F,12th,Shelton High School,74,91,2,Charter,1761,1056600,600.00,$585-629
7607,Stacy Daniel,F,12th,Shelton High School,71,95,2,Charter,1761,1056600,600.00,$585-629
7608,Kimberly Logan,F,10th,Shelton High School,97,79,2,Charter,1761,1056600,600.00,$585-629
7609,Elizabeth Macias,F,9th,Shelton High School,89,99,2,Charter,1761,1056600,600.00,$585-629
7610,Brianna Bowman,F,10th,Shelton High School,98,82,2,Charter,1761,1056600,600.00,$585-629
7611,John Ward,M,10th,Shelton High School,96,69,2,Charter,1761,1056600,600.00,$585-629
7612,Dana Compton,F,11th,Shelton High School,89,73,2,Charter,1761,1056600,600.00,$585-629
7613,Larry Patterson,M,10th,Shelton High School,69,70,2,Charter,1761,1056600,600.00,$585-629
7614,William Carpenter,M,9th,Shelton High School,85,98,2,Charter,1761,1056600,600.00,$585-629
7615,Sierra Harris,F,12th,Shelton High School,85,81,2,Charter,1761,1056600,600.00,$585-629
7616,Angel Garza,M,9th,Shelton High School,77,74,2,Charter,1761,1056600,600.00,$585-629
7617,Anthony Curry,M,9th,Shelton High School,85,82,2,Charter,1761,1056600,600.00,$585-629
7618,Frank Sharp,M,11th,Shelton High School,69,93,2,Charter,1761,1056600,600.00,$585-629
7619,Maurice Joseph,M,11th,Shelton High School,78,81,2,Charter,1761,1056600,600.00,$585-629
7620,Michelle Smith,F,12th,Shelton High School,72,91,2,Charter,1761,1056600,600.00,$585-629
7621,Sarah Vasquez,F,12th,Shelton High School,90,69,2,Charter,1761,1056600,600.00,$585-629
7622,Elizabeth Horton,F,11th,Shelton High School,94,73,2,Charter,1761,1056600,600.00,$585-629
7623,April Harper,F,10th,Shelton High School,69,80,2,Charter,1761,1056600,600.00,$585-629
7624,Melanie Chavez,F,12th,Shelton High School,79,86,2,Charter,1761,1056600,600.00,$585-629
7625,Steven Alexander,M,9th,Shelton High School,84,70,2,Charter,1761,1056600,600.00,$585-629
7626,Randy Carson,M,10th,Shelton High School,96,79,2,Charter,1761,1056600,600.00,$585-629
7627,Russell Davis,M,10th,Hernandez High School,70,88,3,District,4635,3022020,652.00,$645-675
7628,Timothy Walker,M,12th,Hernandez High School,97,93,3,District,4635,3022020,652.00,$645-675
7629,Katie Johnston,F,12th,Hernandez High School,83,81,3,District,4635,3022020,652.00,$645-675
7630,Joann Oconnell,F,12th,Hernandez High School,77,91,3,District,4635,3022020,652.00,$645-675
7631,Sarah Alexander,F,10th,Hernandez High School,84,93,3,District,4635,3022020,652.00,$645-675
7632,Kathleen Nichols,F,10th,Hernandez High School,88,81,3,District,4635,3022020,652.00,$645-675
7633,Lawrence Martin,M,10th,Hernandez High School,66,71,3,District,4635,3022020,652.00,$645-675
7634,Laura Callahan,F,12th,Hernandez High School,79,93,3,District,4635,3022020,652.00,$645-675
7635,Natalie Rivera MD,F,9th,Hernandez High School,99,97,3,District,4635,3022020,652.00,$645-675
7636,John Hunt,M,9th,Hernandez High School,97,60,3,District,4635,3022020,652.00,$645-675
7637,Erika Cross,F,10th,Hernandez High School,66,99,3,District,4635,3022020,652.00,$645-675
7638,Kathryn Horn,F,9th,Hernandez High School,92,81,3,District,4635,3022020,652.00,$645-675
7639,Christopher Watson,M,12th,Hernandez High School,72,65,3,District,4635,3022020,652.00,$645-675
7640,Craig Saunders,M,10th,Hernandez High School,72,57,3,District,4635,3022020,652.00,$645-675
7641,Robert Lambert,M,9th,Hernandez High School,70,95,3,District,4635,3022020,652.00,$645-675
7642,Amanda Vazquez,F,11th,Hernandez High School,63,57,3,District,4635,3022020,652.00,$645-675
7643,Paul Owens,M,9th,Hernandez High School,67,55,3,District,4635,3022020,652.00,$645-675
7644,Edward Carr,M,11th,Hernandez High School,98,66,3,District,4635,3022020,652.00,$645-675
7645,Sarah Knapp,F,12th,Hernandez High School,75,87,3,District,4635,3022020,652.00,$645-675
7646,Scott Bright,M,12th,Hernandez High School,63,96,3,District,4635,3022020,652.00,$645-675
7647,Mercedes Jackson,F,12th,Hernandez High School,97,84,3,District,4635,3022020,652.00,$645-675
7648,David Nichols,M,9th,Hernandez High School,95,77,3,District,4635,3022020,652.00,$645-675
7649,Dr. Tracy Powell,F,9th,Hernandez High School,64,63,3,District,4635,3022020,652.00,$645-675
